ano,funcao,codigoFuncao,subfuncao,codigoSubfuncao,programa,codigoPrograma,acao,codigoAcao,empenhado,liquidado,pago
2015,Saúde,10,Administração geral,122,APERFEICOAMENTO DO TRABALHO E DA EDUCACAO NA SAUDE,1436,GESTAO E ADMINISTRACAO DO PROGRAMA,2272,0.0,0.0,0.0
2015,Saúde,10,Administração geral,122,APERFEICOAMENTO DO TRABALHO E DA EDUCACAO NA SAUDE,1436,MODERNIZACAO E QUALIFICACAO DO TRABALHO NO SUS,8631,0.0,0.0,0.0
2015,Saúde,10,Administração geral,122,APOIO ADMINISTRATIVO,0750,ADMINISTRACAO DA UNIDADE,2000,0.0,0.0,0.0
2015,Saúde,10,Administração geral,122,ATENCAO BASICA EM SAUDE,1214,GESTAO E ADMINISTRACAO DO PROGRAMA,2272,0.0,0.0,0.0
2015,Saúde,10,Administração geral,122,EDUCACAO PERMANENTE E QUALIFICACAO PROFISSIONAL NO SISTEMA UNICO DE SAUDE,1311,SERVICO CIVIL PROFISSIONAL EM SAUDE,6196,0.0,0.0,0.0
2015,Saúde,10,Administração geral,122,FORTALECIMENTO DO SISTEMA UNICO DE SAUDE (SUS),2015,APOIO A MANUTENCAO DE UNIDADES DE SAUDE,4525,402426510.55,3004219.9,2233333.32
2015,Saúde,10,Administração geral,122,FORTALECIMENTO DO SISTEMA UNICO DE SAUDE (SUS),2015,APRIMORAMENTO DA ARTICULACAO E COOPERACAO INTERFEDERATIVA E PARTICIPATIVA EM SAUDE,8287,22909183.69,8375688.2,8375688.2
2015,Saúde,10,Administração geral,122,FORTALECIMENTO DO SISTEMA UNICO DE SAUDE (SUS),2015,APRIMORAMENTO DA ARTICULARCAO E COOPERACAO INTERFEDERATIVA EM SAUDE,8287,0.0,0.0,0.0
2015,Saúde,10,Administração geral,122,FORTALECIMENTO DO SISTEMA UNICO DE SAUDE (SUS),2015,ATUACAO INTERNACIONAL DO MINISTERIO DA SAUDE,20QG,2601517.63,2168785.02,2168785.02
2015,Saúde,10,Administração geral,122,FORTALECIMENTO DO SISTEMA UNICO DE SAUDE (SUS),2015,FUNCIONAMENTO DO CONSELHO NACIONAL DE SAUDE,2016,6769155.2,6247356.85,6247356.85
2015,Saúde,10,Administração geral,122,FORTALECIMENTO DO SISTEMA UNICO DE SAUDE (SUS),2015,INVESTIMENTO PARA A QUALIFICACAO DA ATENCAO A SAUDE E GESTAO DO SUS,7666,38223578.63,32731242.15,32725467.71
2015,Saúde,10,Administração geral,122,FORTALECIMENTO DO SISTEMA UNICO DE SAUDE (SUS),2015,MODERNIZAÇÃO E QUALIFICAÇÃO DO TRABALHO NO SUS,8631,0.0,0.0,0.0
2015,Saúde,10,Administração geral,122,GESTAO DA POLITICA DE SAUDE,0016,APRIMORAMENTO DA ARTICULACAO E COOPERACAO INTERFEDERATIVA E PARTICIPATIVA EM SAUDE,8287,0.0,0.0,0.0
2015,Saúde,10,Administração geral,122,GESTAO DA POLITICA DE SAUDE,0016,DESENVOLVIMENTO INSTITUCIONAL E MODERNIZACAO ADMINISTRATIVA PARA A MELHORIA DA GESTAO,8580,0.0,0.0,0.0
2015,Saúde,10,Administração geral,122,GESTAO DA POLITICA DE SAUDE,0016,FUNCIONAMENTO DO CONSELHO NACIONAL DE SAUDE,2016,0.0,0.0,0.0
2015,Saúde,10,Administração geral,122,GESTAO DA POLITICA DE SAUDE,0016,INVESTIMENTO PARA A QUALIFICACAO DA ATENCAO A SAUDE E GESTAO DO SUS,7666,0.0,0.0,0.0
2015,Saúde,10,Administração geral,122,INVESTIMENTO PARA HUMANIZACAO E AMPLIACAO DO ACESSO A ATENCAO A SAUDE,1300,FOMENTO A PROJETOS DE MELHORIA DA GESTAO E HUMANIZACAO DOS SERVICOS DE SAUDE,8627,0.0,0.0,0.0
2015,Saúde,10,Administração geral,122,INVESTIMENTO PARA HUMANIZACAO E AMPLIACAO DO ACESSO A ATENCAO A SAUDE,1300,INVESTIMENTO PARA A QUALIFICACAO DA ATENCAO A SAUDE E GESTAO DO SUS,7666,0.0,0.0,0.0
2015,Saúde,10,Administração geral,122,PARTICIPACAO POPULAR E INTERSETORIALIDADE NA REFORMA SANITARIA E NO SISTEMA UNICO DE SAUDE,1314,GESTAO E ADMINISTRACAO DO PROGRAMA,2272,0.0,0.0,0.0
2015,Saúde,10,Administração geral,122,PROGRAMA DE GESTAO E MANUTENCAO DO MINISTERIO DA SAUDE,2115,ADMINISTRACAO DA UNIDADE,2000,845313298.66,760933012.14,755380935.47
2015,Saúde,10,Administração geral,122,PROGRAMA DE GESTAO E MANUTENCAO DO MINISTERIO DA SAUDE,2115,APOIO A IMPLANTACAO E MANUTENCAO DE SISTEMAS E SOLUCOES DE SANEAMENTO AMBIENTAL,20Q8,20147590.06,8568895.7,8563433.17
2015,Saúde,10,Administração geral,122,PROGRAMA DE GESTAO E MANUTENCAO DO MINISTERIO DA SAUDE,2115,APOIO A IMPLANTACAO E MANUTENCAO DOS SISTEMAS DE SANEAMENTO BASICO E ACOES DE SAUDE AMBIENTAL,20Q8,0.0,0.0,0.0
2015,Saúde,10,Administração geral,122,PROGRAMA DE GESTAO E MANUTENCAO DO MINISTERIO DA SAUDE,2115,APOIO INSTITUCIONAL PARA AÇÕES DE REDUÇÃO DE RISCOS E AGRAVOS À SAÚDE DA POPULAÇÃO,20QB,0.0,0.0,0.0
2015,Saúde,10,Administração geral,122,PROGRAMA DE GESTAO E MANUTENCAO DO MINISTERIO DA SAUDE,2115,APOIO INSTITUCIONAL PARA APRIMORAMENTO DO SUS,20YQ,41708737.66,28636404.36,28629291.86
2015,Saúde,10,Administração geral,122,PROGRAMA DE GESTAO E MANUTENCAO DO MINISTERIO DA SAUDE,2115,APRIMORAMENTO DA GESTÃO EM INSUMOS ESTRATÉGICOS E CIÊNCIA E TECNOLOGIA,20QC,0.0,0.0,0.0
2015,Saúde,10,Administração geral,122,PROGRAMA DE GESTAO E MANUTENCAO DO MINISTERIO DA SAUDE,2115,ATIVOS CIVIS DA UNIAO,20TP,8187382423.88,8178021940.57,8177145752.03
2015,Saúde,10,Administração geral,122,PROGRAMA DE GESTAO E MANUTENCAO DO MINISTERIO DA SAUDE,2115,"CONTRIBUICAO DA UNIAO, DE SUAS AUTARQUIAS E FUNDACOES PARA O CUSTEIO DO REGIME DE PREVIDENCIA DOS SERVIDORES PUBLICOS FEDERAIS",09HB,1372347555.51,1368718839.99,1368710974.29
2015,Saúde,10,Administração geral,122,PROGRAMA DE GESTAO E MANUTENCAO DO MINISTERIO DA SAUDE,2115,DESENVOLVIMENTO INSTITUCIONAL E MODERNIZAÇÃO ADMINISTRATIVA PARA A MELHORIA DA GESTÃO,8580,0.0,0.0,0.0
2015,Saúde,10,Administração geral,122,PROGRAMA DE GESTAO E MANUTENCAO DO MINISTERIO DA SAUDE,2115,FORTALECIMENTO DAS AÇÕES DE GESTÃO DO TRABALHO E DA EDUCAÇÃO NA SAÚDE,20QA,0.0,0.0,0.0
2015,Saúde,10,Administração geral,122,PROGRAMA DE GESTAO E MANUTENCAO DO MINISTERIO DA SAUDE,2115,SUPORTE INSTITUCIONAL PARA APRIMORAMENTO DA REDE E PROMOÇÃO DO ACESSO AOS SERVIÇOS DE SAÚDE,20Q9,0.0,0.0,0.0
2015,Saúde,10,Administração geral,122,PROTECAO E PROMOCAO DOS POVOS INDIGENAS,0150,GESTAO E ADMINISTRACAO DO PROGRAMA,2272,0.0,0.0,0.0
2015,Saúde,10,Administração geral,122,Sem informação,1220,IMPLANTACAO DA NOVA SEDE DO INSTITUTO NACIONAL DE TRAUMATOLOGIA E ORTOPEDIA - INTO,1K09,0.0,0.0,0.0
2015,Saúde,10,Administração geral,122,SERVICOS URBANOS DE AGUA E ESGOTO,0122,GESTAO E ADMINISTRACAO DO PROGRAMA,2272,0.0,0.0,0.0
2015,Saúde,10,Administração geral,122,"VIGILANCIA, PREVENCAO E CONTROLE DE DOENCAS E AGRAVOS",1444,GESTAO E ADMINISTRACAO DO PROGRAMA,2272,0.0,0.0,0.0
2015,Saúde,10,Alimentação e nutrição,306,ALIMENTACAO SAUDAVEL,1215,"APOIO A ESTUDOS E PESQUISAS SOBRE ALIMENTACAO E NUTRICAO, COM ENFOQUE NA RECUPERACAO NUTRICIONAL E ALIMENTACAO SAUDAVEL",0806,0.0,0.0,0.0
2015,Saúde,10,Alimentação e nutrição,306,FORTALECIMENTO DO SISTEMA UNICO DE SAUDE (SUS),2015,IMPLEMENTACAO DE ACOES VOLTADAS A ALIMENTACAO E NUTRICAO PARA A SAUDE,8735,3761174.25,1474575.98,1435091.48
2015,Saúde,10,Alimentação e nutrição,306,SEGURANCA ALIMENTAR E NUTRICIONAL,2069,ALIMENTACAO E NUTRICAO PARA A SAUDE,20QH,27446000.0,27446000.0,27446000.0
2015,Saúde,10,Assistência à criança e ao adolescente,243,FORTALECIMENTO DO SISTEMA UNICO DE SAUDE (SUS),2015,IMPLEMENTAÇÃO DE POLÍTICAS DE ATENÇÃO À SAÚDE DO ADOLESCENTE E JOVEM,6177,0.0,0.0,0.0
2015,Saúde,10,Assistência à criança e ao adolescente,243,FORTALECIMENTO DO SISTEMA UNICO DE SAUDE (SUS),2015,IMPLEMENTAÇÃO DE POLÍTICAS DE ATENÇÃO INTEGRAL À SAÚDE DA CRIANÇA,6176,0.0,0.0,0.0
2015,Saúde,10,Assistência à criança e ao adolescente,243,PROMOCAO DA CAPACIDADE RESOLUTIVA E DA HUMANIZACAO NA ATENCAO A SAUDE,1312,IMPLEMENTACAO DE POLITICAS DE ATENCAO A SAUDE DO ADOLESCENTE E JOVEM,6177,0.0,0.0,0.0
2015,Saúde,10,Assistência ao idoso,241,VALORIZAGCO E SAZDE DO IDOSO,0066,IMPLANTACAO DE SERVICOS EXTRA-HOSPITALARES DE ASSISTENCIA A SAUDE DO IDOSO,1847,0.0,0.0,0.0
2015,Saúde,10,Assistência ao portador de deficiência,242,PROMOCAO DA CAPACIDADE RESOLUTIVA E DA HUMANIZACAO NA ATENCAO A SAUDE,1312,IMPLEMENTACAO DE POLITICAS DE ATENCAO A SAUDE DA PESSOA COM DEFICIENCIA,6181,0.0,0.0,0.0
2015,Saúde,10,Assistência aos povos indígenas,423,PROTECAO E PROMOCAO DOS DIREITOS DOS POVOS INDIGENAS,2065,"PROMOCAO, PROTECAO E RECUPERACAO DA SAUDE INDIGENA",20YP,1343176341.52,1213200349.66,1212363823.32
2015,Saúde,10,Assistência aos povos indígenas,423,PROTECAO E PROMOCAO DOS DIREITOS DOS POVOS INDIGENAS,2065,"PROMOÇÃO, VIGILÂNCIA, PROTEÇÃO E RECUPERAÇÃO DA SAÚDE INDÍGENA",8743,0.0,0.0,0.0
2015,Saúde,10,Assistência aos povos indígenas,423,PROTECAO E PROMOCAO DOS POVOS INDIGENAS,0150,"PROMOCAO, VIGILANCIA, PROTECAO E RECUPERACAO DA SAUDE INDIGENA",8743,0.0,0.0,0.0
2015,Saúde,10,Assistência aos povos indígenas,423,PROTEÇÃO E PROMOÇÃO DOS POVOS INDÍGENAS,0150,"PROMOÇÃO, VIGILÂNCIA, PROTEÇÃO E RECUPERAÇÃO DA SAÚDE INDÍGENA",8743,0.0,0.0,0.0
2015,Saúde,10,Assistência hospitalar e ambulatorial,302,ASSISTENCIA AMBULATORIAL E HOSPITALAR ESPECIALIZADA,1220,"APERFEICOAMENTO, AVALIACAO E DESENVOLVIMENTO DE ACOES E SERVICOS ESPECIALIZADOS EM CARDIOLOGIA-INC",8755,0.0,0.0,0.0
2015,Saúde,10,Assistência hospitalar e ambulatorial,302,ASSISTENCIA AMBULATORIAL E HOSPITALAR ESPECIALIZADA,1220,"APERFEICOAMENTO, AVALIACAO E DESENVOLVIMENTO DE ACOES E SERVICOS ESPECIALIZADOS EM ONCOLOGIA - INCA",8758,0.0,0.0,0.0
2015,Saúde,10,Assistência hospitalar e ambulatorial,302,ASSISTENCIA AMBULATORIAL E HOSPITALAR ESPECIALIZADA,1220,"APERFEICOAMENTO, AVALIACAO E DESENVOLVIMENTO DE ACOES E SERVICOS ESPECIALIZADOS EM ORTOPEDIA E TRAUMATOLOGIA - INTO",8759,0.0,0.0,0.0
2015,Saúde,10,Assistência hospitalar e ambulatorial,302,ASSISTENCIA AMBULATORIAL E HOSPITALAR ESPECIALIZADA,1220,APOIO A MANUTENCAO DE UNIDADES DE SAUDE,4525,0.0,0.0,0.0
2015,Saúde,10,Assistência hospitalar e ambulatorial,302,ASSISTENCIA AMBULATORIAL E HOSPITALAR ESPECIALIZADA,1220,ASSISTENCIA MEDICA QUALIFICADA E GRATUITA A TODOS OS NIVEIS DA POPULACAO E DESENVOLVIMENTO DE ATIVIDADES EDUCACIONAIS E DE PESQUISA NO CAMPO DA SAUDE - REDE SARAH DE HOSPITAIS DE REABILITACAO,6148,0.0,0.0,0.0
2015,Saúde,10,Assistência hospitalar e ambulatorial,302,ASSISTENCIA AMBULATORIAL E HOSPITALAR ESPECIALIZADA,1220,ATENCAO A SAUDE DA POPULACAO PARA PROCEDIMENTOS EM MEDIA E ALTA COMPLEXIDADE,8585,0.0,0.0,0.0
2015,Saúde,10,Assistência hospitalar e ambulatorial,302,ASSISTENCIA AMBULATORIAL E HOSPITALAR ESPECIALIZADA,1220,ATENCAO A SAUDE DE POPULACOES RIBEIRINHAS E DE AREAS REMOTAS DA REGIAO AMAZONICA MEDIANTE COOPERACAO COM A MARINHA DO BRASIL E COM O EXERCITO BRASILEIRO,4324,0.0,0.0,0.0
2015,Saúde,10,Assistência hospitalar e ambulatorial,302,ASSISTENCIA AMBULATORIAL E HOSPITALAR ESPECIALIZADA,1220,ATENCAO A SAUDE NOS SERVICOS AMBULATORIAIS E HOSPITALARES DO MINISTERIO DA SAUDE,6217,0.0,0.0,0.0
2015,Saúde,10,Assistência hospitalar e ambulatorial,302,ASSISTENCIA AMBULATORIAL E HOSPITALAR ESPECIALIZADA,1220,ATENCAO ESPECIALIZADA EM SAUDE,8736,0.0,0.0,0.0
2015,Saúde,10,Assistência hospitalar e ambulatorial,302,ASSISTENCIA AMBULATORIAL E HOSPITALAR ESPECIALIZADA,1220,ATENCAO ESPECIALIZADA EM SAUDE BUCAL,8934,0.0,0.0,0.0
2015,Saúde,10,Assistência hospitalar e ambulatorial,302,ASSISTENCIA AMBULATORIAL E HOSPITALAR ESPECIALIZADA,1220,CUSTEIO DO SERVICO DE ATENDIMENTO MOVEL DE URGENCIA - SAMU 192,8761,0.0,0.0,0.0
2015,Saúde,10,Assistência hospitalar e ambulatorial,302,ASSISTENCIA AMBULATORIAL E HOSPITALAR ESPECIALIZADA,1220,ESTRUTURACAO DA ATENCAO ESPECIALIZADA EM SAUDE MENTAL,20B0,0.0,0.0,0.0
2015,Saúde,10,Assistência hospitalar e ambulatorial,302,ASSISTENCIA AMBULATORIAL E HOSPITALAR ESPECIALIZADA,1220,ESTRUTURACAO DE SERVICOS DE ATENCAO AS URGENCIAS E EMERGENCIAS NA REDE ASSISTENCIAL,8933,0.0,0.0,0.0
2015,Saúde,10,Assistência hospitalar e ambulatorial,302,ASSISTENCIA AMBULATORIAL E HOSPITALAR ESPECIALIZADA,1220,ESTRUTURACAO DE UNIDADES DE ATENCAO ESPECIALIZADA EM SAUDE,8535,0.0,0.0,0.0
2015,Saúde,10,Assistência hospitalar e ambulatorial,302,ASSISTENCIA AMBULATORIAL E HOSPITALAR ESPECIALIZADA,1220,"FOMENTO AO DESENVOLVIMENTO DA GESTAO, REGULACAO, CONTROLE E AVALIACAO DA ATENCAO A SAUDE NO SISTEMA UNICO DE SAUDE",6839,0.0,0.0,0.0
2015,Saúde,10,Assistência hospitalar e ambulatorial,302,ASSISTENCIA AMBULATORIAL E HOSPITALAR ESPECIALIZADA,1220,IMPLANTACAO DE UNIDADES E CENTROS DE ALTA COMPLEXIDADE EM ONCOLOGIA - UNACON E CACON,7833,0.0,0.0,0.0
2015,Saúde,10,Assistência hospitalar e ambulatorial,302,ASSISTENCIA AMBULATORIAL E HOSPITALAR ESPECIALIZADA,1220,Sem informação,2C26,0.0,0.0,0.0
2015,Saúde,10,Assistência hospitalar e ambulatorial,302,ASSISTÊNCIA AMBULATORIAL E HOSPITALAR ESPECIALIZADA,1220,APOIO A MANUTENCAO DE UNIDADES DE SAUDE,4525,0.0,0.0,0.0
2015,Saúde,10,Assistência hospitalar e ambulatorial,302,ASSISTÊNCIA AMBULATORIAL E HOSPITALAR ESPECIALIZADA,1220,ESTRUTURACAO DA ATENCAO ESPECIALIZADA EM SAUDE MENTAL,20B0,0.0,0.0,0.0
2015,Saúde,10,Assistência hospitalar e ambulatorial,302,ASSISTÊNCIA AMBULATORIAL E HOSPITALAR ESPECIALIZADA,1220,ESTRUTURACAO DE SERVICOS DE ATENCAO AS URGENCIAS E EMERGENCIAS NA REDE ASSISTENCIAL,8933,0.0,0.0,0.0
2015,Saúde,10,Assistência hospitalar e ambulatorial,302,ASSISTÊNCIA AMBULATORIAL E HOSPITALAR ESPECIALIZADA,1220,ESTRUTURACAO DE UNIDADES DE ATENCAO ESPECIALIZADA EM SAUDE,8535,0.0,0.0,0.0
2015,Saúde,10,Assistência hospitalar e ambulatorial,302,ASSISTÊNCIA AMBULATORIAL E HOSPITALAR ESPECIALIZADA,1220,"IMPLANTACAO, CONSTRUCAO E AMPLIACAO DE UNIDADES DE PRONTO ATENDIMENTO - UPA",12L4,0.0,0.0,0.0
2015,Saúde,10,Assistência hospitalar e ambulatorial,302,ASSISTÊNCIA AMBULATORIAL E HOSPITALAR ESPECIALIZADA,1220,REESTRUTURACAO DOS SERVICOS AMBULATORIAIS E HOSPITALARES PRESTADOS PELOS HOSPITAIS UNIVERSITARIOS FEDERAIS (FINANCIAMENTO PARTILHADO - REHUF),20G8,0.0,0.0,0.0
2015,Saúde,10,Assistência hospitalar e ambulatorial,302,ATENCAO A SAUDE DA POPULACAO EM SITUACOES DE VIOLENCIASE OUTRAS CAUSAS EXTERNAS,1303,APOIO A ESTRUTURACAO DE SERVICOS DE ATENCAO AS URGENCIAS E EMERGENCIAS NA REDE HOSPITALAR,0818,0.0,0.0,0.0
2015,Saúde,10,Assistência hospitalar e ambulatorial,302,ATENCAO A SAUDE DA POPULACAO EM SITUACOES DE VIOLENCIASE OUTRAS CAUSAS EXTERNAS,1303,COOPERACAO TECNICA PARA QUALIFICACAO DA ATENCAO A SAUDE DAS PESSOAS EM SITUACOES DE VIOLENCIAS E OUTRAS CAUSAS EXTERNAS,2B21,0.0,0.0,0.0
2015,Saúde,10,Assistência hospitalar e ambulatorial,302,ATENCAO ESPECIALIZADA EM SAUDE,1216,ESTRUTURACAO DE UNIDADES DE ATENCAO ESPECIALIZADA EM SAUDE,8535,0.0,0.0,0.0
2015,Saúde,10,Assistência hospitalar e ambulatorial,302,FORTALECIMENTO DO SISTEMA UNICO DE SAUDE (SUS),2015,"APERFEICOAMENTO, AVALIACAO E DESENVOLVIMENTO DE ACOES E SERVICOS ESPECIALIZADOS EM CARDIOLOGIA-INC",8755,99099898.43,89051569.27,86376714.6
2015,Saúde,10,Assistência hospitalar e ambulatorial,302,FORTALECIMENTO DO SISTEMA UNICO DE SAUDE (SUS),2015,"APERFEICOAMENTO, AVALIACAO E DESENVOLVIMENTO DE ACOES E SERVICOS ESPECIALIZADOS EM ONCOLOGIA - INCA",8758,312964828.11,290971169.05,287020450.18
2015,Saúde,10,Assistência hospitalar e ambulatorial,302,FORTALECIMENTO DO SISTEMA UNICO DE SAUDE (SUS),2015,"APERFEICOAMENTO, AVALIACAO E DESENVOLVIMENTO DE ACOES E SERVICOS ESPECIALIZADOS EM ORTOPEDIA E TRAUMATOLOGIA - INTO",8759,221390898.33,179399271.01,174981372.84
2015,Saúde,10,Assistência hospitalar e ambulatorial,302,FORTALECIMENTO DO SISTEMA UNICO DE SAUDE (SUS),2015,"APERFEICOAMENTO, AVALIACAO E DESENVOLVIMENTO DE ACOES E SERVICOS ESPECIALIZADOS EM TRAUMATOLOGIA E ORTOPEDIA - INTO",8759,0.0,0.0,0.0
2015,Saúde,10,Assistência hospitalar e ambulatorial,302,FORTALECIMENTO DO SISTEMA UNICO DE SAUDE (SUS),2015,APOIO A IMPLEMENTACAO DA REDE CEGONHA,20R4,31782501.88,21730545.98,21311309.08
2015,Saúde,10,Assistência hospitalar e ambulatorial,302,FORTALECIMENTO DO SISTEMA UNICO DE SAUDE (SUS),2015,ASSISTENCIA MEDICA QUALIFICADA E GRATUITA A TODOS OS NIVEIS DA POPULACAO E DESENVOLVIMENTO DE ATIVIDADES EDUCACIONAIS E DE PESQUISA NO CAMPO DA SAUDE - REDE SARAH DE HOSPITAIS DE REABILITACAO,6148,896882275.0,890000000.0,890000000.0
2015,Saúde,10,Assistência hospitalar e ambulatorial,302,FORTALECIMENTO DO SISTEMA UNICO DE SAUDE (SUS),2015,ASSISTENCIA MEDICA QUALIFICADA E GRATUITA A TODOS OS NIVEIS DA POPULACAO E DESENVOLVIMENTO DE ATIVIDADES EDUCACIONAIS E DE PESQUISA NO CAMPO DA SAUDE - SERVICO SOCIAL AUTONOMO ASSOCIACAO DAS PIONEIRAS SOCIAIS,6148,0.0,0.0,0.0
2015,Saúde,10,Assistência hospitalar e ambulatorial,302,FORTALECIMENTO DO SISTEMA UNICO DE SAUDE (SUS),2015,ATENCAO A SAUDE DA POPULACAO PARA PROCEDIMENTOS EM MEDIA E ALTA COMPLEXIDADE,8585,43132910999.14,42765336857.47,42602282063.73
2015,Saúde,10,Assistência hospitalar e ambulatorial,302,FORTALECIMENTO DO SISTEMA UNICO DE SAUDE (SUS),2015,ATENCAO A SAUDE DE POPULACOES RIBEIRINHAS E DE AREAS REMOTAS DA REGIAO AMAZONICA MEDIANTE COOPERACAO COM A MARINHA DO BRASIL E COM O EXERCITO BRASILEIRO,4324,14979912.04,0.0,0.0
2015,Saúde,10,Assistência hospitalar e ambulatorial,302,FORTALECIMENTO DO SISTEMA UNICO DE SAUDE (SUS),2015,ATENCAO A SAUDE NOS SERVICOS AMBULATORIAIS E HOSPITALARES DO MINISTERIO DA SAUDE,6217,666348305.33,540039726.3,524329010.12
2015,Saúde,10,Assistência hospitalar e ambulatorial,302,FORTALECIMENTO DO SISTEMA UNICO DE SAUDE (SUS),2015,CONSTRUCAO DO COMPLEXO INTEGRADO DO INSTITUTO NACIONAL DE CANCER - INCA,125H,1296663.71,1124030.41,1124030.41
2015,Saúde,10,Assistência hospitalar e ambulatorial,302,FORTALECIMENTO DO SISTEMA UNICO DE SAUDE (SUS),2015,CUSTEIO DO SERVICO DE ATENDIMENTO MOVEL DE URGENCIA - SAMU 192,8761,1014338455.1,1014338455.1,1014338455.1
2015,Saúde,10,Assistência hospitalar e ambulatorial,302,FORTALECIMENTO DO SISTEMA UNICO DE SAUDE (SUS),2015,ESTRUTURACAO DA ATENCAO ESPECIALIZADA EM SAUDE MENTAL,20B0,19786308.0,9369802.15,9369802.15
2015,Saúde,10,Assistência hospitalar e ambulatorial,302,FORTALECIMENTO DO SISTEMA UNICO DE SAUDE (SUS),2015,ESTRUTURACAO DE SERVICOS DE ATENCAO AS URGENCIAS E EMERGENCIAS NA REDE ASSISTENCIAL,8933,111662763.71,28950283.62,28950283.62
2015,Saúde,10,Assistência hospitalar e ambulatorial,302,FORTALECIMENTO DO SISTEMA UNICO DE SAUDE (SUS),2015,ESTRUTURACAO DE UNIDADES DE ATENCAO ESPECIALIZADA EM SAUDE,8535,1130363498.98,98527013.54,96627898.3
2015,Saúde,10,Assistência hospitalar e ambulatorial,302,FORTALECIMENTO DO SISTEMA UNICO DE SAUDE (SUS),2015,"IMPLANTACAO, CONSTRUCAO E AMPLIACAO DE UNIDADES DE PRONTO ATENDIMENTO - UPA",12L4,79305587.16,74345587.16,74345587.16
2015,Saúde,10,Assistência hospitalar e ambulatorial,302,FORTALECIMENTO DO SISTEMA UNICO DE SAUDE (SUS),2015,IMPLANTACAO DE UNIDADES E CENTROS DE ALTA COMPLEXIDADE EM ONCOLOGIA - UNACON E CACON,7833,1275124.18,0.0,0.0
2015,Saúde,10,Assistência hospitalar e ambulatorial,302,FORTALECIMENTO DO SISTEMA UNICO DE SAUDE (SUS),2015,IMPLANTACAO E IMPLEMENTACAO DE POLITICAS DE ATENCAO INTEGRAL A SAUDE DA MULHER,6175,1190000.0,821173.37,0.0
2015,Saúde,10,Assistência hospitalar e ambulatorial,302,FORTALECIMENTO DO SISTEMA UNICO DE SAUDE (SUS),2015,IMPLANTACAO E MANUTENCAO DA FORCA NACIONAL DO SISTEMA UNICO DE SAUDE (FN-SUS),20QI,373541.31,207299.39,207299.39
2015,Saúde,10,Assistência hospitalar e ambulatorial,302,FORTALECIMENTO DO SISTEMA UNICO DE SAUDE (SUS),2015,IMPLEMENTACAO DA POLITICA NACIONAL DE HUMANIZACAO - PNH,8739,500000.0,500000.0,500000.0
2015,Saúde,10,Assistência hospitalar e ambulatorial,302,FORTALECIMENTO DO SISTEMA UNICO DE SAUDE (SUS),2015,IMPLEMENTAÇÃO DE POLÍTICAS DE ATENÇÃO À SAÚDE DO HOMEM,8752,0.0,0.0,0.0
2015,Saúde,10,Assistência hospitalar e ambulatorial,302,FORTALECIMENTO DO SISTEMA UNICO DE SAUDE (SUS),2015,"INCENTIVO FINANCEIRO AS ACOES DE VIGILANCIA, PREVENCAO E CONTROLE DAS DST/AIDS E HEPATITES VIRAIS",20AC,176939899.42,163407914.33,163407914.33
2015,Saúde,10,Assistência hospitalar e ambulatorial,302,FORTALECIMENTO DO SISTEMA UNICO DE SAUDE (SUS),2015,MONITORAMENTO DOS SERVICOS DE ATENDIMENTO MOVEL NA REDE DE ATENCAO A SAUDE,8721,57903027.62,48280015.95,48280015.95
2015,Saúde,10,Assistência hospitalar e ambulatorial,302,FORTALECIMENTO DO SISTEMA UNICO DE SAUDE (SUS),2015,OPERACIONALIZACAO DO SISTEMA NACIONAL DE TRANSPLANTES,20SP,16375879.99,15156804.99,15156804.99
2015,Saúde,10,Assistência hospitalar e ambulatorial,302,FORTALECIMENTO DO SISTEMA UNICO DE SAUDE (SUS),2015,REESTRUTURACAO DOS SERVICOS AMBULATORIAIS E HOSPITALARES PRESTADOS PELOS HOSPITAIS UNIVERSITARIOS FEDERAIS (FINANCIAMENTO PARTILHADO - REHUF),20G8,343322095.94,215523935.58,173292777.34
2015,Saúde,10,Assistência hospitalar e ambulatorial,302,GESTAO DA POLITICA DE SAUDE,0016,MONITORAMENTO DOS SERVICOS DE ATENDIMENTO MOVEL NA REDE DE ATENCAO A SAUDE,8721,0.0,0.0,0.0
2015,Saúde,10,Assistência hospitalar e ambulatorial,302,PROMOCAO DA CAPACIDADE RESOLUTIVA E DA HUMANIZACAO NA ATENCAO A SAUDE,1312,IMPLANTACAO E IMPLEMENTACAO DE POLITICAS DE ATENCAO INTEGRAL A SAUDE DA MULHER,6175,0.0,0.0,0.0
2015,Saúde,10,Assistência hospitalar e ambulatorial,302,PROMOCAO DA CAPACIDADE RESOLUTIVA E DA HUMANIZACAO NA ATENCAO A SAUDE,1312,SERVICOS EXTRA-HOSPITALARES DE ATENCAO AOS PORTADORES DE TRANSTORNOS MENTAIS E DE TRANSTORNOS DECORRENTES DO USO DE ALCOOL E OUTRAS DROGAS,8529,0.0,0.0,0.0
2015,Saúde,10,Assistência hospitalar e ambulatorial,302,PROTECAO E PROMOCAO DOS DIREITOS DOS POVOS INDIGENAS,2065,ESTRUTURACAO DE UNIDADES DE SAUDE PARA ATENDIMENTO A POPULACAO INDIGENA,3869,0.0,0.0,0.0
